url,headline,lead,date,content,tags,metadata,category
https://tass.ru/obschestvo/23834961,В Госдуме опровергли сообщения о необходимости регистрации теплиц на дачах,"Председатель союза дачников Подмосковья Никита Чаплин заявил, что эти меры не касаются теплиц, потому что у них нет фундамента","1 мая, 11:37","МОСКВА, 1 мая. /ТАСС/. Новые поправки, обязывающие владельцев дач регистрировать все капитальные постройки на земельном участке, не касаются теплиц, потому что у них нет фундамента. Об этом ТАСС рассказал депутат Госдумы, председатель союза дачников Подмосковья Никита Чаплин.
1 марта 2025 года вступили в силу поправки, обязывающие владельцев дач регистрировать все капитальные постройки на земельном участке. В соцсетях появились сообщения, что теперь на дачах нельзя ставить теплицы и возводить другие строения, якобы за это предусмотрен штраф, а сами постройки обяжут снести.
""Главное, что нужно понимать: регистрировать необходимо только те постройки, которые действительно являются капитальными. Это значит, что у них есть прочный фундамент, они основательно связаны с землей и имеют все признаки капитального строения"", - сказал Чаплин.
""Если же ваша теплица - это легкая конструкция, которую можно при необходимости перенести, то никаких проблем у вас не возникнет. Поэтому не стоит поддаваться панике и верить всему, что пишут в интернете"", - подчеркнул депутат.",Россия,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834961'}, 'headline': 'В Госдуме опровергли сообщения о необходимости регистрации теплиц на дачах', 'image': [], 'datePublished': '2025-05-01T12:37:43+03:00', 'dateModified': '2025-05-01T12:37:43+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Председатель союза дачников Подмосковья Никита Чаплин заявил, что эти меры не касаются теплиц, потому что у них нет фундамента'}",obschestvo
https://tass.ru/obschestvo/23834665,В Екатеринбурге на выставке трофейной техники представили вооружение НАТО,"Глава города Алексей Орлов сообщил, что экспозиция призвана познакомить как можно больше жителей страны с реальной силой армии России","1 мая, 11:34","ЕКАТЕРИНБУРГ, 1 мая. /ТАСС/. 26 единиц техники, произведенной в США, Франции, Великобритании, Канаде и других странах, представили на выставке трофейной техники стран НАТО ""Сила в правде - гордость и Победа"", захваченной и уничтоженной военнослужащими группировки войск ""Центр"", в Екатеринбурге, передает корреспондент ТАСС.
""Знаменательно, что мы открываем эту выставку в преддверии празднования 80-летия Великой Победы советского народа в Великой Отечественной войне. Тогда, как и сейчас, наш народ и армия в едином строю громили фашистов и их прихвостней. Наш народ в далекие годы освободил народы Европы от фашизма. А сейчас эти страны поставляют оружие, которое воюет против России. Но это не спасет их от разгрома. Наши воины били, бьют и будут бить врага на любой технике, которую им предоставят"", - сказал на церемонии открытия выставки врио командующего войсками Центрального военного округа генерал-лейтенант Дмитрий Глушенков.
В свою очередь заместитель полномочного представителя президента РФ в Уральском федеральном округе Александр Калиберда отметил, что поверженная западная военная техника уже не первый раз выставляется на улицах городов Урала. В прошлом году экспозиция проехала все регионы УрФО и везде имела успех, при этом в Екатеринбурге выставка ""Россия в специальной военной операции"" представляется впервые. ""Каждый экспонат - это общий результат работы военнослужащих, группировки центров и специалистов оборонных предприятий. Прикасаясь к представленным образцам, можно почувствовать, как максимальным огнем наши бойцы, презирая страх, идут вперед и жгут броню противника. <…> Низкий поклон бойцам и командирам за отличную боевую работу, за беззаветную преданность Родине, за стойкость, за мужество. Огромная благодарность землякам, которые создают оружие Победы"", - сказал он.
Глава Екатеринбурга Алексей Орлов сообщил, что экспозиция призвана познакомить как можно больше жителей страны с реальной силой армии России, ее подвигами, а также стойкостью и мужеством солдат и офицеров. По его словам, выставка направлена на воспитание патриотизма у молодежи.
Выставка пройдет в Центральном парке культуры и отдыха им. Маяковского с 1 по 10 мая. Вход свободный. Посетители выставки могут увидеть танк Abrams, боевые машины пехоты Bradley и Marder. Кроме того, жителям города впервые представят бронетранспортеры Spartan, VAB и Saxon, которые ранее на выставках не показывали. На площадке также будут обеспечены меры безопасности, организованы праздничные и патриотические мероприятия. Организаторами выставки являются администрация Екатеринбурга, а также Центральный военный округ при поддержке аппарата полпреда президента РФ в Уральском федеральном округе и партии ""Единая Россия"".
На отдельных площадках будет представлено около 100 единиц стрелкового вооружения, около 10 видов беспилотников, ударные FPV-дроны и компьютерные симуляторы, которые используются для обучения операторов БПЛА. В рамках выставки также организована работа мобильного пункта отбора на военную службу по контракту и экспозиция Музея боевой славы Урала. Первая передвижная выставка трофейной техники стран НАТО ""Сила в правде - гордость и Победа"" была впервые открыта в июне 2024 года в городе Верхняя Пышма Свердловской области и завершила свою работу в конце ноября в Ульяновске. Экспонаты посетили 13 регионов страны, ее гостями стали почти 1,4 млн человек.","Россия, Свердловская область","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834665'}, 'headline': 'В Екатеринбурге на выставке трофейной техники представили вооружение НАТО', 'image': [], 'datePublished': '2025-05-01T12:34:12+03:00', 'dateModified': '2025-05-01T12:34:12+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Глава города Алексей Орлов сообщил, что экспозиция призвана познакомить как можно больше жителей страны с реальной силой армии России'}",obschestvo
https://tass.ru/obschestvo/23834673,"На первый конкурс Президентского фонда природы подали более 1,6 тыс. заявок","Больше всего заявок поступило на направление ""информационные и просветительские проекты в области защиты диких животных, уникальных и реликтовых экосистем, а также занесенных в красные книги видов растений""","1 мая, 11:20","МОСКВА, 1 мая. /ТАСС/. Свыше 1,6 тыс. заявок подали на первый конкурс экологических и природоохранных проектов. Об этом сообщает пресс-служба Президентского фонда природы.
""1 653 заявки подано на первый конкурс Президентского фонда природы. 30 апреля завершился прием инициатив на первый конкурс экологических и природоохранных проектов. Среди участников конкурса: 125 (8%) учреждений, управляющих особо охраняемыми природными территориями; 751 (45%) некоммерческая организация; 394 (24%) физических лица; 362 (22%) команды физлиц; 21 (1%) консорциум организаций"", - говорится в сообщении.
Заявки поступили из всех 89 регионов. Самым популярным в конкурсе стало направление ""информационные и просветительские проекты в области защиты диких животных, уникальных и реликтовых экосистем, а также занесенных в красные книги видов растений"" - 567 инициатив (34%).
Итоги первого этапа будут подведены в июне. Финалисты смогут доработать свои идеи до полноценных проектов с помощью онлайн-акселератора Президентского фонда природы. После этого проекты будут оцениваться экспертами и получат рейтинг в баллах. Победителей конкурса объявят в августе. Поддержанные инициативы смогут стартовать с 1 сентября.
Объем грантового фонда конкурса - 1 млрд рублей.
Президентский фонд экологических и природоохранных проектов был зарегистрирован 3 марта 2025 года, во Всемирный день дикой природы. Указ о создании организации глава государства подписал 7 февраля. Организовать работу новой структуры президент РФ Владимир Путин поручил Фонду президентских грантов. Основная цель фонда - обеспечивать всестороннюю поддержку экологических и природоохранных проектов, в том числе за счет проведения конкурсов и предоставления по их результатам грантов президента РФ на реализацию проектов.
Фонд будет заниматься разработкой и реализацией собственных программ в области охраны окружающей среды и защиты животных, экологических и природоохранных проектов. К этой работе также будут привлечены активные граждане, некоммерческие неправительственные организации и учреждения, осуществляющие управление особо охраняемыми природными территориями.",Россия,"{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834673'}, 'headline': 'На первый конкурс Президентского фонда природы подали более 1,6 тыс. заявок', 'image': ['tass_media/2025/05/01/D/1746092853556880_DmMAPMka.jpg'], 'datePublished': '2025-05-01T12:20:27+03:00', 'dateModified': '2025-05-01T12:29:10+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Больше всего заявок поступило на направление ""информационные и просветительские проекты в области защиты диких животных, уникальных и реликтовых экосистем, а также занесенных в красные книги видов растений""'}",obschestvo
https://tass.ru/obschestvo/23834767,"В Карачаево-Черкесии прошла акция ""Единство в памяти. Сила в правде!""","На ж/д станции столицы региона поезд встретили ветераны ВОВ, представители органов власти, общественных и ветеранских организаций, духовенства и юнармейцы","1 мая, 11:19","ЧЕРКЕССК, 1 мая. /ТАСС/. Поезд Минобороны России ""Единство в памяти. Сила в правде!"" прибыл в Черкесск в рамках патриотической акции, посвященной 80-летию Победы и Году защитника Отечества, передает корреспондент ТАСС.
На железнодорожной станции столицы Карачаево-Черкесии поезд встретили ветераны Великой Отечественной войны, представители органов власти, общественных и ветеранских организаций, духовенства, юнармейцы. Участники мероприятия отметили необходимость помнить историю российской армии, чтить защитников Родины, противодействовать попыткам переписать историю.
""Этот поезд для нас - символ Победы советского народа над фашизмом, символ подвига наших отцов и дедов, подаривших нам мир. <...> Он играет важную роль не только в сохранении исторической памяти, но и в патриотическом воспитании подрастающего поколения. Наш народ отдал более 27 млн жизней за Победу. Мы обязаны хранить память о них и твердо отстаивать правду о Второй мировой войне"", - сказал вице-премьер КЧР Евгений Поляков, приветствуя собравшихся от имени главы республики Рашида Темрезова.
Мэр Черкесска Алексей Баскаев отметил, что акция посвящена событиям великого прошлого страны и героям сегодняшнего дня, выполняющим боевые задачи в зоне специальной военной операции. ""Отрадно, что Черкесск вошел в число 75 городов России, в которых побывает агитпоезд. Жители Карачаево-Черкесии и ее столицы проявили героизм, мужество и стойкость в годы Великой Отечественной войны, стоят на страже интересов России и сегодня"", - подчеркнул мэр.
Руководитель акции контр-адмирал Александр Гринкевич призвал и дальше укреплять единство российского народа и вручил медали Министерства обороны РФ ""За помощь и милосердие"" представителям республики, оказывающим помощь и поддержку участвующим в выполнении задач СВО военнослужащим.
Для гостей экспозиции выступили артисты ансамбля Южного военного округа и региона. На перроне состоялась выставка образцов вооружения, запланирован телемост с военнослужащими, которые сейчас находятся в зоне СВО. Работает также мобильный пункт отбора на военную службу по контракту. Все желающие смогут получить необходимые разъяснения по вопросам поступления на военную службу, а также пройти первичный отбор в ряды Вооруженных сил РФ.
Поезд состоит из восьми тематических вагонов с экспозициями, посвященными Великой Отечественной войне, видам и родам войск современной российской армии, преемственности поколений и подвигу защитников Отечество. В составе присутствует платформа с трофейной военной техникой стран НАТО, захваченной российскими войсками в ходе СВО. В их числе - бронетранспортер M113 (США), бронированные автомобили Roshel Senator (Канада), MaxxPro (США), Cougar (США) и Kirpi (Турция).
Поезд ""Единство в памяти. Сила в правде!"" за 75 дней преодолеет более 33 тыс. километров, посетит 75 городов и населенных пунктов в 61 субъекте страны.","Россия, Карачаево-Черкесия","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834767'}, 'headline': 'В Карачаево-Черкесии прошла акция ""Единство в памяти. Сила в правде!""', 'image': [], 'datePublished': '2025-05-01T12:19:51+03:00', 'dateModified': '2025-05-01T12:42:03+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'На ж/д станции столицы региона поезд встретили ветераны ВОВ, представители органов власти, общественных и ветеранских организаций, духовенства и юнармейцы'}",obschestvo
https://tass.ru/obschestvo/23834725,В Москве более 500 человек приняли участие в акции солидарности профсоюзов,"Среди участников, в частности, студенты и ветераны профдвижения, представители работодателей, органов исполнительной и законодательной власти города, сообщили в Московской федерации профсоюзов","1 мая, 11:19","МОСКВА, 1 мая. /ТАСС/. Профсоюзы Москвы и Московской области в четверг отметили Праздник весны и труда масштабной акцией солидарности с жителями Курской области. Более 500 человек приняли участие в отправке гуманитарной колонны в этот регион, сообщили ТАСС в пресс-службе Московской федерации профсоюзов.
""В этом году центральной площадкой для встречи профсоюзных активистов стал туристско-гостиничный комплекс ""Измайлово"". Более 500 членов профсоюзов и почетные гости праздника проводили автоколонну с гуманитарной помощью в Курскую область. Среди участников - студенты и ветераны профдвижения, представители работодателей, органов исполнительной и законодательной власти города, а также трудящиеся столицы: строители, работники образования и здравоохранения, транспорта и связи, промышленности и торговли, спортсмены"", - рассказали в пресс-службе.
Как отметил председатель Московской Федерации профсоюзов Юрий Павлов, которого цитирует пресс-служба, организация объединила усилия всех трудящихся города и области, и направила в Курскую область автоколонну с 80 тоннами гуманитарной помощи. ""Мы передадим жителям строительную и бытовую технику, посылки с продуктами питания длительного срока хранения, предметы личной гигиены и средства бытовой химии, медицинские изделия, одежду и постельные принадлежности, детские товары. Хочу отметить, что в Первомай профсоюзы не просто дали старт акции, а в очередной раз показали, насколько сильно единство нашего движения благодаря общим целям и ценностям, которые заключаются в защите и помощи человеку труда"", - сказал он.
Для гостей акции прошел праздничный концерт, затем собравшиеся профсоюзные активисты выстроились с флагами и транспарантами и под лозунгом ""Доблестный труд - гарантия Победы!"" дали старт движению машин с гуманитарной помощью на Курскую область.","Россия, Москва","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834725'}, 'headline': 'В Москве более 500 человек приняли участие в акции солидарности профсоюзов', 'image': [], 'datePublished': '2025-05-01T12:19:23+03:00', 'dateModified': '2025-05-01T12:28:38+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Среди участников, в частности, студенты и ветераны профдвижения, представители работодателей, органов исполнительной и законодательной власти города, сообщили в Московской федерации профсоюзов'}",obschestvo
https://tass.ru/obschestvo/23834721,"В Тверской области слесарь первым получил звание ""Герой Труда""",Мужчина представитель трудовой династии и более 50 лет работает на предприятии,"1 мая, 11:18","ТВЕРЬ, 1 мая. /ТАСС/. Слесарь-электромонтажник третьего разряда Тверского вагоностроительного завода Вячеслав Зинцов стал первым Героем Труда РФ в Тверской области. Он является представителем трудовой династии и более 50 лет работает на предприятии, сообщила пресс-служба правительства региона.
Президент России Владимир Путин 1 мая подписал указ о присвоении звания ""Герой Труда Российской Федерации"" пятерым россиянам. В списке награжденных был житель Тверской области Вячеслав Зинцов.
""В современной истории вы стали первым жителем Тверской области, удостоенным главой государства этой высшей степени отличия за особые трудовые заслуги перед нашей страной. Являясь представителем трудовой династии вагоностроителей, вы более полувека каждый день работаете с полной отдачей и добиваетесь высоких производственных результатов, вносите вклад в развитие родного предприятия и всего отечественного транспортного машиностроения"", - приводятся слова губернатора Тверской области Игоря Рудени.
По словам губернатора, работа Зинцова закладывает надежную основу для дальнейшего укрепления заводом лидерских позиций и решения сложных государственных задач.
Тверской вагоностроительный завод - первое и единственное место работы Зинцова, он трудится на предприятии более 50 лет. Окончил Тверское училище № 6 им. П.А. Кайкова, Зинцов начал трудовую деятельность столяром-сварщиком, в 2002 году освоил профессию слесаря-электромонтажника. На этой должности Зинцову удалось внедрить технически сложные системы.
В настоящее время рабочий трудится над выпуском электрических жгутов для обеспечения работоспособности электропоезда ""Иволга"".","Россия, Тверская область","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834721'}, 'headline': 'В Тверской области слесарь первым получил звание ""Герой Труда""', 'image': [], 'datePublished': '2025-05-01T12:18:57+03:00', 'dateModified': '2025-05-01T12:36:46+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Мужчина представитель трудовой династии и более 50 лет работает на предприятии'}",obschestvo
https://tass.ru/obschestvo/23834533,"Первый в ДНР Герой Труда РФ заявила, что гордится медиками",Главный врач городской больницы №2 прифронтовой Горловки Нелля Якуненко назвала долгом медиков работать для победы,"1 мая, 10:56","ДОНЕЦК, 1 мая. /ТАСС/. Главный врач городской больницы №2 прифронтовой Горловки Нелля Якуненко, первой в ДНР удостоенная звания Героя Труда РФ, считает высокую награду заслугой всего коллектива.
""Оказываем помощь - единственная больница [в городе] - всем раненым ребятам и пострадавшим в результате украинской агрессии. Поэтому работаем для победы, это наш долг. Я думаю, что это награда, это не только моя награда, а награда моего коллектива. Я хочу выразить огромную благодарность тем, кто заметил, кто оценил нашу работу, в том числе мою работу. Спасибо за оказанное доверие и почет, я очень тронута, для меня это очень волнительно. Я горжусь собой и горжусь своим коллективом"", - сказала Якуненко в беседе с корреспондентом ТАСС.
Она добавила, что в профессии более 40 лет, из которых стаж организатора здравоохранения - более 25 лет. В горловской больнице №2 трудится девятый год, до этого была главврачом центра №1, который также обслуживал горловчан из прифронтовых и отдаленных районов.
1 мая президент России Владимир Путин подписал указ о награждении государственными наградами. В соответствии с этим документом звание Героя Труда РФ присвоено пяти россиянам, в том числе Якуненко. Ранее о присвоении этого звания жителям ДНР не сообщалось.","Россия, ДНР","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834533'}, 'headline': 'Первый в ДНР Герой Труда РФ заявила, что гордится медиками', 'image': [], 'datePublished': '2025-05-01T11:56:23+03:00', 'dateModified': '2025-05-01T12:01:26+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Главный врач городской больницы №2 прифронтовой Горловки Нелля Якуненко назвала долгом медиков работать для победы'}",obschestvo
https://tass.ru/obschestvo/23834631,В Нарьян-Маре подняли копию Знамени Победы на самом высоком флагштоке НАО,Право поднять Знамя Победы предоставили участникам специальной военной операции,"1 мая, 10:55","МОСКВА, 1 мая. /ТАСС/. Копию Знамени Победы подняли в Нарьян-Маре на самом высоком флагштоке города, сообщили ТАСС в пресс-службе администрации Ненецкого автономного округа.
""На самом высоком флагштоке окружной столицы на берегу Качгортинской курьи теперь развевается копия штурмового флага 150-й ордена Кутузова II степени Идрицкой стрелковой дивизии, водруженного советскими воинами на здании Рейхстага в Берлине 1 мая 1945 года. Идею администрации Нарьян-Мара о поднятии Знамени Победы на общественной территории в преддверии 80-й годовщины Победы в Великой Отечественной войне поддержала временно исполняющая обязанности губернатора Ненецкого автономного округа Ирина Гехт"", - сказали в пресс-службе.
Право поднять Знамя Победы предоставили участникам специальной военной операции: Антону Нюрову, Вячеславу Кириллову и Николаю Морозову. ""Наши бойцы освобождают исконно русские территории Новороссии и Донбасса от фашистской чумы. Также мужественно сражались наши деды и прадеды. Это священная преемственность поколений. Знамя Победы - штурмовой флаг 150-й ордена Кутузова II степени Идрицкой стрелковой дивизии - стало священным символом Великой Победы, и сегодня над Нарьян-Маром поднялось самое большое Знамя Победы в Российской Федерации. Это наша дань тем, кто сложил головы на полях сражений, умер от ран в госпиталях, пропал без вести"", - приводит пресс-служба слова Гехт.
В ночь на 1 мая 1945 года разведчики Михаил Егоров и Мелитон Кантария водрузили на купол Рейхстага красный штурмовой флаг. Флаг развевался над куполом Рейхстага до 9 мая 1945 года, после чего был направлен в Москву. Сегодня Знамя Победы находится на вечном хранении в Центральном музее Вооруженных сил Российской Федерации.
Общественную территорию на берегу Качгортинской курьи в Нарьян-Маре благоустроили в 2023 году в рамках федерального проекта ""Формирование комфортной городской среды"" национального проекта ""Жилье и городская среда"". Ее центральным элементом стал 25-метровый флагшток, самый высокий в регионе. В день открытия объекта 4 ноября 2024 года на нем разместили 7-метровый российский триколор.","Россия, Ненецкий автономный округ","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834631'}, 'headline': 'В Нарьян-Маре подняли копию Знамени Победы на самом высоком флагштоке НАО', 'image': [], 'datePublished': '2025-05-01T11:55:37+03:00', 'dateModified': '2025-05-01T12:02:27+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Право поднять Знамя Победы предоставили участникам специальной военной операции'}",obschestvo
https://tass.ru/obschestvo/23834515,"Кабмин выделил ЕАО 233,6 млн рублей на реконструкцию моста через реку Хинган",Средства также пойдут на восстановление дорог в регионе,"1 мая, 10:52","МОСКВА, 1 мая. /ТАСС/. Правительство РФ выделило 233,6 млн рублей на реконструкцию разрушенного в 2019 году паводком моста через реку Хинган в городе Облучье Еврейской автономной области и на приведение в порядок региональных дорог. Соответствующее распоряжение подписал премьер-министр Михаил Мишустин, сообщается на сайте кабмина.
""Средства Федерального дорожного фонда в размере 68 млн рублей предназначены для заключительного этапа работ по восстановлению моста через Хинган на Ленинской улице в Облучье"", - говорится в сообщении.
Отмечается, что переправа была разрушена стихией в 2019 году. Кроме того, более 165 млн рублей планируется направить на ремонт и обновление автодорог.
Работа по реконструкции идет в рамках нового национального проекта ""Инфраструктура для жизни"".","Россия, Еврейская автономная область","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834515'}, 'headline': 'Кабмин выделил ЕАО 233,6 млн рублей на реконструкцию моста через реку Хинган', 'image': ['tass_media/2025/05/01/F/1746090436785478_FIuIkpaK.jpg'], 'datePublished': '2025-05-01T11:52:51+03:00', 'dateModified': '2025-05-01T11:54:46+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Средства также пойдут на восстановление дорог в регионе'}",obschestvo
https://tass.ru/obschestvo/23834499,Уровень воды в районе села Ильинка Тюменской области достиг пика,"Вчера он достиг отметки в 828 см, сообщил губернатор региона Александр Моор","1 мая, 10:26","ТЮМЕНЬ, 1 мая. /ТАСС/. Уровень воды в районе села Ильинка Тюменской области за сутки вырос на 1 см и остается высоким, однако возможный пик уже достигнут. Об этом сообщил губернатор региона Александр Моор.
""Уровень воды в районе села Ильинка, который вчера достиг отметки в 828 см, остается высоким, однако за сутки река выросла всего на сантиметр. Есть основания полагать, что пик здесь уже достигнут"", - написал Моор в Telegram-канале.
В Казанском районе уровень поднялся на 14 см, достигнув отметки 686 см. У Абатского гидропоста за сутки зафиксировано повышение уровня на 9 см - до 788 см. ""Наиболее интенсивный рост наблюдается у гидропоста ""Ишим - Лариха"". Здесь за прошедшие сутки река прибавила 45 см, достигнув уровня 809 см! По всей видимости, голова паводка сместилась в Ишимский район"", - добавил Моор.
Ранее заместитель полномочного представителя президента РФ в Уральском федеральном округе Александр Калиберда назвал тревожным прогноз по паводку в округе ввиду заполненности водохранилищ рек Тобол, Ишим и Иртыш в Казахстане. Он отметил, что в Тюменской области на 10-15 дней раньше начался ледоход и наблюдается подъем уровня воды в реке Ишим.
В 2024 году от половодья в Тюменской области пострадали около 470 домов. Также наводнением было подтоплено более двухсот участков дорог и 28 мостов. На восстановление после паводка было потрачено более 3 млрд рублей. По словам губернатора Александра Моора, в этом году паводок может превзойти показатели 2024 года.","Россия, Тюменская область, Моор, Александр Викторович","{'@context': 'https://schema.org', '@type': 'NewsArticle', 'mainEntityOfPage': {'@type': 'WebPage', '@id': '/obschestvo/23834499'}, 'headline': 'Уровень воды в районе села Ильинка Тюменской области достиг пика', 'image': [], 'datePublished': '2025-05-01T11:26:37+03:00', 'dateModified': '2025-05-01T11:29:32+03:00', 'author': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'publisher': {'@type': 'Organization', 'name': 'ТАСС', 'logo': {'@type': 'ImageObject', 'url': 'https://tass.ru/newtass/img/blocks/common/tass-logo.jpg', 'width': 60, 'height': 60}}, 'description': 'Вчера он достиг отметки в 828 см, сообщил губернатор региона Александр Моор'}",obschestvo
